Date,Open,High,Low,Close,Adj Close,Volume
2021-07-16,92.012497,92.562500,90.762497,90.862503,90.862503,1262000
2021-07-19,89.745003,91.312500,89.327499,90.529999,90.529999,1870400
2021-07-20,91.245003,91.245003,90.440002,90.922501,90.922501,2528000
2021-07-21,91.252502,91.847504,90.360001,91.792503,91.792503,1725200
2021-07-22,92.597504,93.699997,92.432503,93.342499,93.342499,2256400
2021-07-23,93.925003,95.264999,93.706253,95.245003,95.245003,1589600
2021-07-26,95.264999,95.264999,93.474998,94.342499,94.342499,859200
2021-07-27,94.150002,94.230003,92.327499,93.657501,93.657501,1147200
2021-07-28,93.750000,94.402496,93.333000,94.262497,94.262497,896800
2021-07-29,94.577499,95.852501,94.537498,95.252502,95.252502,941600
2021-07-30,94.500000,95.886253,94.445000,95.097504,95.097504,1438000
2021-08-02,95.250000,95.497498,93.904999,94.294998,94.294998,2573600
2021-08-03,91.120003,95.447502,89.500000,94.792503,94.792503,2964000
2021-08-04,94.900002,96.000000,93.089996,95.529999,95.529999,1891200
2021-08-05,95.375000,95.747498,94.665001,95.150002,95.150002,1304400
2021-08-06,95.102501,95.102501,94.184998,94.400002,94.400002,1259600
2021-08-09,94.235001,94.547501,93.425003,93.875000,93.875000,1350400
2021-08-10,93.610001,93.957497,92.459999,92.925003,92.925003,986400
2021-08-11,92.930000,92.930000,91.750000,92.275002,92.275002,1400800
2021-08-12,92.127502,92.127502,91.175003,91.747498,91.747498,1412400
2021-08-13,91.684998,91.684998,90.397247,91.017502,91.017502,1330800
2021-08-16,90.900002,91.584999,90.220001,91.377502,91.377502,842000
2021-08-17,90.605003,91.330002,90.082497,91.157501,91.157501,849200
2021-08-18,91.112503,91.577499,90.392502,90.517502,90.517502,810400
2021-08-19,89.827499,92.153748,89.500000,91.709999,91.709999,1343600
2021-08-20,91.815002,92.637497,91.639999,92.464996,92.464996,1160800
2021-08-23,92.080002,92.860001,91.892502,92.562500,92.562500,1653200
2021-08-24,92.930000,94.162498,92.642502,94.112503,94.112503,1614800
2021-08-25,93.937500,94.790001,93.180000,93.529999,93.529999,1467600
2021-08-26,93.750000,93.750000,92.087502,92.307503,92.307503,965600
2021-08-27,92.547501,93.724998,91.567497,93.214996,93.214996,1434400
2021-08-30,93.387497,93.582497,92.362503,93.025002,93.025002,2197200
2021-08-31,93.345001,93.345001,91.782501,92.382500,92.382500,1744000
2021-09-01,92.385002,92.385002,89.572502,89.894997,89.894997,3106400
2021-09-02,90.457497,91.472504,89.605003,90.977501,90.977501,2089200
2021-09-03,90.592499,91.235001,90.180000,90.779999,90.779999,1816800
2021-09-07,90.617500,90.617500,89.237503,89.864998,89.864998,2140800
2021-09-08,89.692497,90.525002,89.302498,89.889999,89.889999,1419200
2021-09-09,90.290001,90.642502,89.489998,89.532501,89.532501,1320800
2021-09-10,90.275002,90.480003,87.675003,87.730003,87.730003,1778400
2021-09-13,87.402496,89.599998,86.592499,89.574997,89.574997,2814800
2021-09-14,90.000000,90.199997,88.562500,89.440002,89.440002,1617600
2021-09-15,89.445000,90.070000,88.272499,89.720001,89.720001,1713600
2021-09-16,90.027496,91.904999,89.887497,91.232498,91.232498,1868400
2021-09-17,90.500000,90.781250,88.842499,89.782501,89.782501,5412000
2021-09-20,88.892502,89.492500,87.199997,88.492500,88.492500,1556800
2021-09-21,89.042503,89.057503,87.635002,87.885002,87.885002,1208800
2021-09-22,88.462502,88.660004,87.425003,87.540001,87.540001,1781600
2021-09-23,88.184998,89.794998,88.082497,89.477501,89.477501,1323600
2021-09-24,89.017502,90.320000,89.017502,90.037498,90.037498,838400
2021-09-27,89.625000,89.693748,88.376251,89.197502,89.197502,1097200
2021-09-28,88.415001,88.510002,86.529999,86.644997,86.644997,1291600
2021-09-29,86.977501,87.345001,86.425003,86.495003,86.495003,1547600
2021-09-30,87.052498,87.227501,85.847504,85.910004,85.910004,1571600
2021-10-01,86.250000,87.980003,85.180000,87.620003,87.620003,1371200
2021-10-04,87.292503,87.292503,85.383499,85.930000,85.930000,1891600
2021-10-05,86.797501,88.897499,86.635002,88.237503,88.237503,1374400
2021-10-06,87.462502,88.492249,86.290001,88.379997,88.379997,1096000
2021-10-07,89.434998,91.162498,89.282501,91.029999,91.029999,2030800
2021-10-08,92.197502,93.989998,91.614998,92.980003,92.980003,2348800
2021-10-11,93.250000,94.792503,92.955002,94.397499,94.397499,1403600
2021-10-12,94.614998,94.862503,93.540001,93.737503,93.737503,1082000
2021-10-13,94.224998,96.067497,93.712502,95.972504,95.972504,1533600
2021-10-14,96.250000,98.827499,96.188751,98.807503,98.807503,1896800
2021-10-15,98.720001,99.127502,97.379997,97.445000,97.445000,1734000
2021-10-18,97.500000,98.714996,95.775002,95.930000,95.930000,2167200
2021-10-19,96.095001,97.440002,95.834999,97.410004,97.410004,1376400
2021-10-20,97.739998,98.875000,97.146500,98.677498,98.677498,1256000
2021-10-21,98.375000,99.058746,97.711250,98.870003,98.870003,986400
2021-10-22,98.667503,99.212502,97.309998,97.629997,97.629997,932000
2021-10-25,97.592499,98.402496,96.449997,96.510002,96.510002,1117600
2021-10-26,99.292503,101.949997,98.908752,100.897499,100.897499,2878000
2021-10-27,100.059998,102.794998,100.059998,100.697502,100.697502,1765600
2021-10-28,100.872498,102.129997,100.167503,101.760002,101.760002,1982400
2021-10-29,101.110001,102.787498,100.389999,102.422501,102.422501,1962400
2021-11-01,102.144997,103.445000,102.132500,102.142502,102.142502,2832000
2021-11-02,122.394997,131.250000,120.760002,122.967499,122.967499,13023600
2021-11-03,122.757500,129.322495,121.627502,128.449997,128.449997,5460800
2021-11-04,124.007500,133.497498,123.667252,130.964996,130.964996,3977600
2021-11-05,130.250000,133.255005,130.082504,132.634995,132.634995,2540400
2021-11-08,132.625000,133.980255,129.500000,131.604996,131.604996,2020000
2021-11-09,131.862503,134.135757,131.160004,132.839996,132.839996,2095600
2021-11-10,130.970001,133.904251,129.625000,130.539993,130.539993,2078400
2021-11-11,130.914993,132.302505,129.842499,130.352493,130.352493,1676800
2021-11-12,129.750000,132.292496,129.750000,131.449997,131.449997,1896000
2021-11-15,131.250000,133.107498,130.384750,132.042496,132.042496,1421200
2021-11-16,129.500000,132.792496,128.750000,131.817505,131.817505,2509600
2021-11-17,130.250000,133.672501,130.250000,132.080002,132.080002,1649200
2021-11-18,130.000000,133.250000,129.000000,132.550003,132.550003,2126500
2021-11-19,129.509995,131.300003,128.132004,128.960007,128.960007,2030300
2021-11-22,129.889999,132.149994,128.000000,128.160004,128.160004,2061500
2021-11-23,125.879997,127.080002,121.750000,126.510002,126.510002,2598100
2021-11-24,127.010002,128.119995,125.790001,127.779999,127.779999,1350100
2021-11-26,125.669998,127.269997,124.190002,124.970001,124.970001,1225800
2021-11-29,127.480003,128.330002,125.500000,126.599998,126.599998,1797900
2021-11-30,125.989998,126.160004,123.519997,124.059998,124.059998,2703700
2021-12-01,125.629997,126.220001,121.300003,121.389999,121.389999,2229400
2021-12-02,121.419998,123.519997,119.400002,123.279999,123.279999,2465900
2021-12-03,124.250000,124.985001,119.629997,121.199997,121.199997,1931500
2021-12-06,122.500000,122.889999,119.040001,121.650002,121.650002,1203100
2021-12-07,123.779999,126.695000,123.489998,126.309998,126.309998,1779000
2021-12-08,126.400002,127.035004,124.980003,125.480003,125.480003,1549400
2021-12-09,126.559998,130.759995,126.040001,128.660004,128.660004,2432400
2021-12-10,129.500000,131.199997,128.830002,130.690002,130.690002,1847500
2021-12-13,131.229996,133.919998,130.740005,132.179993,132.179993,2677100
2021-12-14,130.490005,132.000000,129.639999,131.119995,131.119995,2302700
2021-12-15,131.699997,139.289993,130.750000,138.660004,138.660004,3745100
2021-12-16,139.630005,140.526993,129.740005,130.139999,130.139999,3756300
2021-12-17,131.000000,136.190002,129.289993,135.029999,135.029999,5721900
2021-12-20,132.559998,135.229996,132.000000,134.330002,134.330002,1773500
2021-12-21,135.139999,137.940002,133.636002,137.910004,137.910004,2723600
2021-12-22,136.929993,140.330002,136.389008,139.529999,139.529999,1646400
2021-12-23,140.000000,144.539993,139.960007,141.850006,141.850006,2319700
2021-12-27,142.869995,148.570007,142.809998,146.839996,146.839996,2106600
2021-12-28,145.949997,147.360001,143.630005,144.889999,144.889999,1567900
2021-12-29,145.539993,146.300003,144.149994,145.710007,145.710007,1149600
2021-12-30,145.779999,146.270004,143.029999,143.149994,143.149994,1339400
2021-12-31,144.000000,145.410004,143.126007,143.750000,143.750000,1083800
2022-01-03,144.089996,144.500000,140.669998,142.240005,142.240005,2296600
2022-01-04,142.250000,142.250000,137.220001,138.660004,138.660004,2249400
2022-01-05,138.360001,138.960007,133.054001,133.149994,133.149994,2238800
2022-01-06,131.770004,134.610001,131.625000,132.669998,132.669998,1487600
2022-01-07,133.369995,135.020004,129.419998,129.479996,129.479996,2327100
2022-01-10,128.679993,131.710007,125.889999,131.539993,131.539993,2408000
2022-01-11,131.669998,133.419998,130.089996,133.179993,133.179993,1116000
2022-01-12,133.770004,136.580002,132.429993,133.050003,133.050003,1213800
2022-01-13,133.000000,133.608002,131.070007,131.199997,131.199997,1556500
2022-01-14,130.440002,131.250000,127.559998,129.740005,129.740005,1956300
2022-01-18,127.669998,128.759995,126.199997,127.089996,127.089996,1776200
2022-01-19,127.489998,129.050003,125.139999,125.309998,125.309998,2204300
2022-01-20,126.559998,127.110001,121.669998,121.940002,121.940002,1853000
2022-01-21,122.250000,123.180000,117.985001,118.629997,118.629997,2561800
2022-01-24,117.410004,121.849998,114.849998,121.519997,121.519997,4627800
2022-01-25,119.589996,119.959999,115.154999,116.949997,116.949997,2186800
2022-01-26,118.669998,121.980003,116.459999,117.949997,117.949997,2036100
2022-01-27,121.349998,122.430000,116.250000,117.919998,117.919998,2325900
2022-01-28,118.010002,120.389999,116.120003,120.190002,120.190002,2023800
2022-01-31,120.949997,124.360001,120.550003,124.309998,124.309998,1676400
2022-02-01,124.220001,124.419998,120.860001,124.300003,124.300003,1722900
2022-02-02,126.000000,127.959999,124.370003,125.610001,125.610001,2081800
2022-02-03,122.680000,123.989998,121.470001,122.220001,122.220001,1595900
2022-02-04,121.120003,124.168999,120.300003,122.320000,122.320000,1709500
2022-02-07,122.279999,123.389999,121.519997,122.169998,122.169998,1081400
2022-02-08,122.269997,124.080002,121.239998,123.360001,123.360001,1337300
2022-02-09,124.500000,129.479996,124.269997,129.440002,129.440002,2151700
2022-02-10,126.570000,130.750000,125.410004,127.070000,127.070000,2066400
2022-02-11,126.879997,127.709999,120.099998,120.919998,120.919998,2446800
2022-02-14,120.000000,123.699997,119.650002,122.820000,122.820000,4198100
2022-02-15,132.850006,132.850006,124.570000,129.940002,129.940002,6749100
2022-02-16,128.429993,132.960007,126.040001,132.440002,132.440002,2849900
2022-02-17,132.020004,133.869995,128.619995,129.229996,129.229996,2013300
2022-02-18,128.740005,129.149994,125.529999,125.919998,125.919998,2250600
2022-02-22,124.000000,125.690002,120.309998,121.830002,121.830002,2017000
2022-02-23,122.900002,123.650002,117.519997,118.169998,118.169998,2242600
2022-02-24,109.224998,121.410004,108.230003,120.860001,120.860001,2894600
2022-02-25,120.860001,123.930000,119.519997,123.500000,123.500000,2140000
2022-02-28,122.389999,123.930000,120.120003,122.730003,122.730003,1970900
2022-03-01,122.089996,122.154999,117.309998,117.879997,117.879997,1937100
2022-03-02,118.589996,123.589996,118.000000,123.040001,123.040001,1584700
2022-03-03,123.989998,124.110001,119.169998,120.339996,120.339996,1658100
2022-03-04,119.540001,120.959999,117.269997,118.550003,118.550003,1564500
2022-03-07,118.830002,118.839996,114.309998,114.449997,114.449997,2777600
2022-03-08,114.449997,118.440002,111.360001,114.599998,114.599998,1808900
2022-03-09,118.919998,121.644997,117.550003,120.610001,120.610001,1907400
2022-03-10,120.459999,121.754997,117.879997,120.910004,120.910004,1620000
2022-03-11,121.790001,124.739998,119.720001,119.910004,119.910004,1437400
2022-03-14,120.059998,121.730003,114.169998,115.279999,115.279999,1754800
2022-03-15,116.800003,121.190002,116.150002,121.160004,121.160004,1759300
2022-03-16,122.169998,124.722000,119.989998,124.190002,124.190002,1513600
2022-03-17,122.750000,126.970001,122.750000,126.000000,126.000000,2424900
2022-03-18,126.489998,131.690002,124.570000,131.250000,131.250000,4804000
2022-03-21,130.789993,132.789993,129.309998,131.949997,131.949997,1590400
2022-03-22,132.279999,136.360001,131.380005,136.020004,136.020004,2234800
2022-03-23,134.779999,136.800003,131.259995,133.149994,133.149994,2035400
2022-03-24,136.029999,139.949997,133.100006,139.669998,139.669998,2398400
2022-03-25,140.000000,140.009995,135.147995,138.399994,138.399994,1612900
2022-03-28,138.009995,140.220001,136.112000,139.389999,139.389999,1019200
2022-03-29,141.149994,142.149994,138.550003,140.800003,140.800003,1370800
2022-03-30,140.449997,141.360001,136.910004,138.190002,138.190002,1741000
2022-03-31,138.190002,140.779999,137.880005,138.979996,138.979996,1680400
2022-04-01,140.330002,140.880005,137.630005,139.479996,139.479996,1249300
2022-04-04,139.479996,143.462006,139.190002,142.750000,142.750000,1582500
2022-04-05,142.000000,143.570007,139.520004,141.070007,141.070007,1727900
2022-04-06,138.589996,138.789993,128.779999,132.009995,132.009995,3249100
2022-04-07,132.100006,134.360001,130.934998,132.820007,132.820007,1546500
2022-04-08,132.179993,132.815002,130.039993,131.029999,131.029999,1164300
2022-04-11,129.000000,130.039993,126.940002,127.160004,127.160004,1387100
2022-04-12,128.630005,132.240005,126.959999,127.419998,127.419998,1601400
2022-04-13,127.940002,131.960007,127.269997,131.369995,131.369995,1133000
2022-04-14,131.410004,132.850006,126.500000,126.580002,126.580002,1574100
2022-04-18,126.080002,128.615005,125.129997,126.199997,126.199997,1410200
2022-04-19,126.099998,129.184998,124.500000,128.839996,128.839996,1302800
2022-04-20,125.500000,129.160004,123.654999,127.160004,127.160004,2045700
2022-04-21,129.059998,129.839996,120.029999,120.190002,120.190002,2109700
2022-04-22,120.599998,121.000000,117.480003,117.699997,117.699997,2108600
2022-04-25,116.970001,119.099998,114.870003,118.940002,118.940002,1758000
2022-04-26,118.349998,118.480003,114.790001,115.239998,115.239998,1820100
2022-04-27,115.480003,117.110001,113.389999,115.180000,115.180000,2035200
2022-04-28,117.199997,121.820000,116.150002,120.910004,120.910004,2095600
2022-04-29,119.500000,121.239998,115.300003,115.570000,115.570000,1948500
2022-05-02,115.709999,118.860001,115.160004,118.260002,118.260002,2984200
2022-05-03,112.889999,118.500000,112.349998,114.029999,114.029999,3132300
2022-05-04,114.339996,117.919998,111.565002,117.790001,117.790001,2212300
2022-05-05,116.540001,116.900002,109.500000,110.980003,110.980003,2989900
2022-05-06,109.709999,113.470001,109.180000,110.980003,110.980003,1674600
2022-05-09,108.739998,109.176003,101.790001,102.480003,102.480003,2870500
2022-05-10,104.769997,106.669998,102.309998,105.110001,105.110001,2220100
2022-05-11,103.730003,107.239998,101.559998,102.910004,102.910004,1522100
2022-05-12,101.519997,104.570000,99.224998,101.669998,101.669998,2894500
2022-05-13,103.650002,109.370003,103.650002,108.650002,108.650002,2290800
2022-05-16,107.680000,108.271004,104.660004,105.000000,105.000000,1332100
2022-05-17,107.370003,107.839996,104.940002,107.370003,107.370003,1265700
2022-05-18,105.410004,106.379997,100.860001,102.570000,102.570000,2422900
2022-05-19,101.019997,102.900002,98.519997,101.099998,101.099998,1958100
2022-05-20,103.000000,103.629997,98.669998,102.639999,102.639999,2707400
2022-05-23,101.980003,103.070000,100.589996,102.300003,102.300003,2049800
2022-05-24,101.160004,101.260002,97.220001,99.690002,99.690002,1980200
2022-05-25,99.000000,101.800003,98.639999,100.949997,100.949997,2003000
2022-05-26,101.160004,104.370003,100.230003,103.709999,103.709999,2001700
2022-05-27,105.330002,106.120003,104.000000,105.870003,105.870003,1640200
2022-05-31,104.800003,105.279999,101.989998,102.279999,102.279999,4022500
2022-06-01,103.500000,104.849998,100.419998,101.669998,101.669998,1912300
2022-06-02,101.320000,106.191002,101.000000,106.139999,106.139999,1956900
2022-06-03,105.120003,105.220001,102.584999,103.169998,103.169998,1074200
2022-06-06,105.220001,106.019997,102.839996,103.510002,103.510002,1039900
2022-06-07,102.370003,104.470001,102.245003,104.300003,104.300003,1207000
2022-06-08,103.059998,104.699997,102.650002,103.050003,103.050003,912800
2022-06-09,102.500000,102.959999,97.800003,98.410004,98.410004,2131000
2022-06-10,96.699997,97.290001,94.580002,94.959999,94.959999,2875600
2022-06-13,91.230003,93.839996,90.830002,92.089996,92.089996,2984900
2022-06-14,91.730003,93.175003,90.580002,91.930000,91.930000,2676900
2022-06-15,93.500000,94.510002,91.250000,92.870003,92.870003,1504000
2022-06-16,90.389999,91.860001,89.114998,90.419998,90.419998,1760100
2022-06-17,91.019997,92.599998,90.209999,90.940002,90.940002,2687400
2022-06-21,92.389999,94.650002,92.126999,93.830002,93.830002,1594000
2022-06-22,92.410004,94.790001,92.410004,93.040001,93.040001,1356600
2022-06-23,94.250000,96.440002,93.930000,95.360001,95.360001,2251500
2022-06-24,96.930000,99.889999,96.930000,99.820000,99.820000,2395200
2022-06-27,100.309998,100.709999,97.529999,98.870003,98.870003,1340400
2022-06-28,98.889999,100.050003,95.110001,95.260002,95.260002,1468000
2022-06-29,95.470001,96.370003,93.570000,94.930000,94.930000,1096200
2022-06-30,93.330002,95.000000,92.110001,93.739998,93.739998,1522000
2022-07-01,93.139999,93.599998,91.739998,93.410004,93.410004,1508700
2022-07-05,91.309998,96.470001,91.309998,96.150002,96.150002,2065000
2022-07-06,96.860001,99.570000,96.430000,98.629997,98.629997,2055300
2022-07-07,99.970001,102.500000,99.449997,101.970001,101.970001,1616600
2022-07-08,101.080002,104.040001,100.620003,103.000000,103.000000,1796400
2022-07-11,102.120003,103.150002,101.480003,101.699997,101.699997,1156000
2022-07-12,102.339996,103.489998,97.745003,98.260002,98.260002,1779700
2022-07-13,96.190002,99.370003,95.970001,98.300003,98.300003,1498400
2022-07-14,96.650002,99.330002,94.900002,99.099998,99.099998,1441700
2022-07-15,100.379997,101.769997,98.745003,101.669998,101.669998,1258700
2022-07-18,102.050003,102.050003,100.120003,100.580002,100.580002,1375000
2022-07-19,104.110001,105.040001,102.300003,104.750000,104.750000,1827400
2022-07-20,102.010002,105.389999,101.792999,104.889999,104.889999,2256200
2022-07-21,105.260002,106.000000,103.459999,105.949997,105.949997,1933400
2022-07-22,105.010002,105.360001,101.580002,102.379997,102.379997,1799200
2022-07-25,102.410004,104.125000,101.860001,103.459999,103.459999,1937100
2022-07-26,104.080002,106.059998,102.580002,103.339996,103.339996,2256000
2022-07-27,104.519997,109.580002,104.519997,109.099998,109.099998,2347800
2022-07-28,112.000000,116.430000,111.470001,115.330002,115.330002,3957200
2022-07-29,115.139999,117.330002,113.970001,116.629997,116.629997,1974900
2022-08-01,115.220001,118.129997,114.110001,117.610001,117.610001,2591100
2022-08-02,122.910004,123.070000,116.820000,117.139999,117.139999,4409400
2022-08-03,118.239998,122.410004,117.989998,121.699997,121.699997,2710600
2022-08-04,122.199997,124.190002,122.000000,123.059998,123.059998,2148500
2022-08-05,121.879997,126.839996,121.670998,126.680000,126.680000,2497500
2022-08-08,126.070000,126.070000,123.470001,124.709999,124.709999,2574900
2022-08-09,123.500000,124.599998,120.860001,120.970001,120.970001,2218900
2022-08-10,123.919998,127.750000,122.900002,127.470001,127.470001,2249600
2022-08-11,127.800003,128.000000,125.800003,126.029999,126.029999,1571500
2022-08-12,127.400002,128.059998,126.400002,126.860001,126.860001,1125700
2022-08-15,126.370003,128.949997,126.290001,128.740005,128.740005,1153700
2022-08-16,128.570007,130.250000,127.760002,129.910004,129.910004,1345700
2022-08-17,129.000000,130.710007,128.070007,129.460007,129.460007,1297500
2022-08-18,130.570007,132.869995,130.205002,132.740005,132.740005,1732100
2022-08-19,131.199997,131.270004,129.035004,130.000000,130.000000,1501000
2022-08-22,127.500000,127.519997,125.529999,127.139999,127.139999,1425900
2022-08-23,125.400002,129.220001,125.120003,126.959999,126.959999,1674400
2022-08-24,126.959999,127.129997,125.220001,125.629997,125.629997,1552400
2022-08-25,126.000000,127.139999,125.650002,126.489998,126.489998,1881800
2022-08-26,126.550003,127.029999,122.970001,123.029999,123.029999,1310000
2022-08-29,121.300003,123.019997,121.199997,121.580002,121.580002,1188300
2022-08-30,123.209999,123.470001,119.720001,121.099998,121.099998,1093700
2022-08-31,121.000000,122.849998,119.309998,119.879997,119.879997,2157500
2022-09-01,118.820000,118.820000,114.230003,117.279999,117.279999,2039900
2022-09-02,118.419998,120.510002,116.879997,117.300003,117.300003,1252200
2022-09-06,117.709999,118.839996,115.823997,117.550003,117.550003,1421500
2022-09-07,117.919998,120.330002,117.139999,120.269997,120.269997,1409100
2022-09-08,119.089996,122.879997,118.889999,122.779999,122.779999,1836200
2022-09-09,124.000000,125.290001,123.440002,124.410004,124.410004,1668600
2022-09-12,125.599998,126.699997,123.940002,124.750000,124.750000,1351600
2022-09-13,122.019997,122.330002,119.461998,119.919998,119.919998,1812800
2022-09-14,119.980003,123.019997,119.980003,122.260002,122.260002,1976500
2022-09-15,122.040001,122.239998,116.300003,116.940002,116.940002,2130300
2022-09-16,115.610001,115.949997,112.879997,115.730003,115.730003,7228200
2022-09-19,114.070000,115.915001,113.720001,114.940002,114.940002,2065500
2022-09-20,114.019997,114.510002,112.470001,114.070000,114.070000,1267200
2022-09-21,117.070000,118.809998,113.769997,113.820000,113.820000,1844100
2022-09-22,112.830002,113.680000,111.190002,112.550003,112.550003,1480400
2022-09-23,111.080002,111.470001,108.430000,109.970001,109.970001,2381900
2022-09-26,110.220001,111.644997,108.769997,109.099998,109.099998,1315700
2022-09-27,111.559998,112.860001,109.300003,110.919998,110.919998,1185200
2022-09-28,111.769997,117.300003,111.309998,116.690002,116.690002,2118100
2022-09-29,115.900002,117.025002,112.599998,114.750000,114.750000,2007000
2022-09-30,114.110001,116.330002,112.739998,112.889999,112.889999,1469000
2022-10-03,114.870003,117.084999,113.570000,115.830002,115.830002,1251800
2022-10-04,118.989998,120.930000,118.349998,120.809998,120.809998,1584500
2022-10-05,118.830002,122.120003,118.379997,121.349998,121.349998,1248300
2022-10-06,121.000000,123.309998,120.650002,121.900002,121.900002,1699600
2022-10-07,119.699997,119.930000,115.690002,116.410004,116.410004,1696900
2022-10-10,116.930000,116.930000,106.260002,109.480003,109.480003,3106400
2022-10-11,108.489998,108.970001,106.160004,107.050003,107.050003,1967400
2022-10-12,107.860001,108.379997,103.245003,103.650002,103.650002,2902200
2022-10-13,99.099998,105.199997,98.205002,103.910004,103.910004,3950100
2022-10-14,104.599998,105.279999,100.330002,100.370003,100.370003,2118300
2022-10-17,103.389999,105.970001,102.720001,104.559998,104.559998,2198400
2022-10-18,108.000000,108.820000,104.599998,106.279999,106.279999,2356000
2022-10-19,105.040001,107.489998,104.059998,105.110001,105.110001,2322200
2022-10-20,104.830002,108.949997,104.830002,105.639999,105.639999,1560800
2022-10-21,105.650002,111.000000,105.385002,110.519997,110.519997,2178600
2022-10-24,110.750000,112.139999,109.044998,110.739998,110.739998,1377400
2022-10-25,107.000000,113.099998,106.500000,112.629997,112.629997,3199100
2022-10-26,110.470001,111.894997,108.029999,108.970001,108.970001,3874700
2022-10-27,121.209999,126.529999,118.209999,119.129997,119.129997,5265000
2022-10-28,119.430000,121.750000,117.114998,121.470001,121.470001,3220100
2022-10-31,120.449997,123.370003,119.900002,120.860001,120.860001,3375100
2022-11-01,120.379997,128.059998,118.110001,127.709999,127.709999,5267300
2022-11-02,127.870003,130.125000,124.753998,125.040001,125.040001,3361200
2022-11-03,123.730003,125.968002,121.964996,122.250000,122.250000,2062400
2022-11-04,131.639999,133.699997,128.880005,131.070007,131.070007,3960000
2022-11-07,131.589996,131.990005,129.580002,130.580002,130.580002,1894500
2022-11-08,130.729996,131.089996,128.214996,129.110001,129.110001,3232700
2022-11-09,124.889999,125.349998,122.430000,122.919998,122.919998,3084400
2022-11-10,130.199997,130.289993,125.669998,126.980003,126.980003,3630700
2022-11-11,127.480003,129.770004,125.669998,128.550003,128.550003,2874800
2022-11-14,128.500000,134.610001,128.350006,131.199997,131.199997,3276900
2022-11-15,133.399994,134.205002,130.559998,132.649994,132.649994,2421400
2022-11-16,131.289993,131.720001,128.559998,130.690002,130.690002,1456000
2022-11-17,129.410004,133.580002,129.000000,132.059998,132.059998,1867800
2022-11-18,134.169998,135.699997,133.091995,135.479996,135.479996,1954600
2022-11-21,134.960007,136.949997,134.000000,134.610001,134.610001,1260500
2022-11-22,133.020004,136.255005,132.050003,136.039993,136.039993,1677500
2022-11-23,136.139999,137.389999,134.925003,137.190002,137.190002,1521600
2022-11-25,137.229996,137.350006,135.630005,135.759995,135.759995,644900
2022-11-28,135.399994,135.929993,132.779999,133.699997,133.699997,1374600
2022-11-29,134.050003,134.470001,132.431000,133.710007,133.710007,1110100
2022-11-30,133.710007,139.320007,132.830002,139.300003,139.300003,2848300
2022-12-01,140.050003,140.809998,137.695007,139.779999,139.779999,1642900
2022-12-02,136.500000,137.300003,133.220001,135.039993,135.039993,2016700
2022-12-05,133.160004,134.289993,132.070007,132.830002,132.830002,1318300
2022-12-06,133.690002,133.759995,127.785004,129.039993,129.039993,2083500
2022-12-07,128.410004,128.759995,124.739998,126.760002,126.760002,2815900
2022-12-08,128.059998,128.679993,126.160004,128.130005,128.130005,2724200
2022-12-09,128.529999,131.729996,127.809998,127.900002,127.900002,1917300
2022-12-12,127.870003,130.990005,126.389999,130.960007,130.960007,1982400
2022-12-13,136.710007,137.850006,132.009995,133.020004,133.020004,2704000
2022-12-14,133.279999,135.285004,129.789993,130.990005,130.990005,2149400
2022-12-15,129.160004,129.529999,124.750000,125.580002,125.580002,2546600
2022-12-16,123.839996,124.519997,122.160004,123.660004,123.660004,3420800
2022-12-19,124.250000,124.250000,121.449997,122.550003,122.550003,1682600
2022-12-20,121.809998,122.949997,120.550003,121.769997,121.769997,1712300
2022-12-21,122.500000,124.580002,122.169998,123.330002,123.330002,1182100
2022-12-22,122.220001,122.220001,118.589996,120.370003,120.370003,1727700
2022-12-23,120.089996,120.400002,118.279999,119.769997,119.769997,995400
2022-12-27,119.889999,119.917000,118.019997,118.860001,118.860001,701900
2022-12-28,118.550003,119.889999,117.870003,119.169998,119.169998,1086500
2022-12-29,120.949997,122.370003,120.809998,121.879997,121.879997,1223800
2022-12-30,120.599998,121.419998,119.555000,121.349998,121.349998,838900
2023-01-03,122.910004,123.779999,118.900002,120.910004,120.910004,1693700
2023-01-04,120.599998,121.099998,113.150002,113.839996,113.839996,4614100
2023-01-05,112.370003,112.370003,109.169998,109.489998,109.489998,3707900
2023-01-06,110.199997,113.000000,108.910004,112.449997,112.449997,2328500
2023-01-09,113.769997,117.330002,113.699997,114.870003,114.870003,1811300
2023-01-10,114.629997,116.209999,113.940002,115.230003,115.230003,1304300
2023-01-11,115.199997,116.379997,114.010002,116.330002,116.330002,1481600
2023-01-12,116.750000,117.690002,114.550003,117.180000,117.180000,1596800
2023-01-13,115.279999,116.910004,114.980003,115.000000,115.000000,1999900
2023-01-17,114.930000,116.940002,114.510002,116.300003,116.300003,2706200
2023-01-18,117.620003,118.370003,114.790001,115.000000,115.000000,2487800
2023-01-19,114.550003,115.070000,111.000000,111.510002,111.510002,1743000
2023-01-20,111.889999,115.320000,111.680000,115.129997,115.129997,2138700
2023-01-23,115.629997,120.099998,115.489998,119.160004,119.160004,1972600
2023-01-24,118.589996,121.959999,117.610001,121.769997,121.769997,1918900
2023-01-25,119.339996,121.900002,117.650002,121.540001,121.540001,2117200
2023-01-26,123.580002,125.029999,122.919998,123.989998,123.989998,1618700
2023-01-27,123.639999,127.070000,123.500000,126.059998,126.059998,2179000
2023-01-30,125.010002,125.589996,123.320000,123.839996,123.839996,1774100
